NameSet,Number,Surname,GivenName,MiddleInitial,StreetAddress,ZipCode,EmailAddress,Username,TelephoneNumber,Centimeters,Kilograms,Birthday,Company,NationalID
American,158,Wood,Kenneth,J,"3980 Bloomfield Way",04101,KennethJWood@jourrapide.com,Aloost,207-575-2252,180,100.4,3/18/1977,Quickbiz,005-20-6460
American,159,Marquez,Robert,R,"425 Orphan Road",54177,RobertRMarquez@armyspy.com,Timust,715-856-8956,188,104.9,7/21/1967,"Wealthy Ideas",391-14-5966
American,160,Atkinson,Morris,D,"25 Loving Acres Road",66210,MorrisDAtkinson@jourrapide.com,Fromming,816-916-0209,177,94.8,11/5/1962,"Britches of Georgetown",495-30-8970
American,161,Arnold,Donna,E,"1882 Adonais Way",30084,DonnaEArnold@dayrep.com,Knews1976,678-407-0875,170,74.7,9/11/1976,CompuAdd,258-08-6107
American,162,Stelly,Andre,T,"4739 Kuhl Avenue",30188,AndreTStelly@teleworm.us,Prive1954,678-737-4223,165,71.2,7/11/1954,"Great American Music",671-28-1970
American,163,Washington,Billy,R,"3125 Chapel Street",77002,BillyRWashington@dayrep.com,Herhumbrod,281-666-2765,185,66.0,6/2/1950,"Club Wholesale",464-13-8871
American,164,Clark,David,D,"786 Hickory Heights Drive",21076,DavidDClark@rhyta.com,Trinnow,443-864-4656,171,116.4,3/16/1973,"Service Merchandise",220-16-6423
American,165,Hooker,Sharon,P,"1849 Columbia Mine Road",26301,SharonPHooker@jourrapide.com,Ging1976,304-551-8665,174,64.3,12/20/1976,"K's Merchandise",234-64-2032
American,166,Peters,Michael,M,"3602 Victoria Street",60073,MichaelMPeters@superrito.com,Engly1957,224-940-5372,179,99.8,11/13/1957,"Quality Merchant Services",325-64-2756
American,167,White,Alishia,M,"2613 Cityview Drive",18067,AlishiaMWhite@einrot.com,Themake,610-451-3130,160,89.7,11/8/1975,"Sound Advice",167-80-7045
American,168,Merchant,Gerald,M,"1345 Pine Garden Lane",30071,GeraldMMerchant@cuvox.de,Sobsed,770-689-1928,171,78.2,3/3/1983,"L' Fish",259-41-7398
American,169,Fells,Anna,T,"4136 Tavern Place",26003,AnnaTFells@cuvox.de,Combehe,304-221-7940,157,107.9,9/29/1939,"Pender's Food Stores",236-43-0544
American,170,Avila,Teresa,A,"773 Peck Street",03101,TeresaAAvila@teleworm.us,Theral,603-866-7626,171,59.3,10/4/1993,"China Coast",002-44-6331
American,171,Morrison,Tim,B,"865 Nash Street",60605,TimBMorrison@jourrapide.com,Weenducte,312-972-6883,189,89.5,2/12/1980,"Ellman's Catalog Showrooms",326-40-3819
American,172,Harris,Erin,M,"2320 Roy Alley",80002,ErinMHarris@superrito.com,Scompe,303-940-9887,173,57.1,12/21/1998,"Pup 'N' Taco",524-28-2062
American,173,Rodriguez,Larry,S,"1682 Ben Street",48823,LarrySRodriguez@teleworm.us,Vorbith,517-953-5384,172,70.3,10/5/1943,"Good Guys",364-01-1056
American,174,Locklear,Kathleen,S,"1925 Hog Camp Road",60090,KathleenSLocklear@rhyta.com,Nores1939,708-491-8546,152,58.4,10/13/1939,"Auto Works",337-88-0980
American,175,Rigby,Delores,E,"205 Cambridge Drive",85340,DeloresERigby@einrot.com,Goomencirt,623-856-0580,165,73.7,5/27/1982,Opticomp,601-92-9300
American,176,Teran,John,J,"4508 Monroe Avenue",33901,JohnJTeran@fleckens.hu,Afrome,941-655-7334,168,64.4,6/24/1990,"Four Leaf Clover",267-33-2209
American,177,Koonce,Rene,S,"1974 Grand Avenue",32805,ReneSKoonce@armyspy.com,Cationexprot,407-765-6511,168,73.7,5/14/1998,"Cellophane Square",266-02-0725
American,178,Corley,Dominique,M,"503 Fincham Road",91941,DominiqueMCorley@cuvox.de,Doper1957,760-509-4265,160,66.2,12/30/1957,"Pender's Food Stores",555-18-3462
American,179,Isom,Norma,D,"1214 Heritage Road",93721,NormaDIsom@armyspy.com,Quaid1959,559-677-7955,161,87.1,1/23/1959,Monsource,572-09-7341
American,180,Wong,Heather,R,"992 Mattson Street",97204,HeatherRWong@gustr.com,Silcother,503-404-3768,169,70.4,11/20/1981,"Specialty Restaurant Group",540-07-0660
American,181,Hanlon,Robert,W,"2563 Rosewood Court",56001,RobertWHanlon@einrot.com,Youshave,507-344-8102,167,77.8,7/31/1940,Harold's,473-76-9924
American,182,Christensen,Loretta,E,"787 Mapleview Drive",33701,LorettaEChristensen@dayrep.com,Insch1952,727-893-4822,170,91.0,3/29/1952,"WWW Realty",767-18-1995
American,183,Mitchell,James,E,"3859 Hewes Avenue",21201,JamesEMitchell@cuvox.de,Preselle,443-671-8322,168,72.2,10/20/1997,"Micro Design",213-14-8735
American,184,Lawton,Edmund,B,"2164 Bottom Lane",14068,EdmundBLawton@superrito.com,Sionsomeard,716-689-2472,180,89.8,4/7/1937,"Coffey's Market",122-14-9643
American,185,Hartman,Stanley,P,"2372 Willison Street",92123,StanleyPHartman@jourrapide.com,Begraced,760-994-8042,177,76.2,2/5/1946,FamilyMart,548-41-0321
American,186,Dutton,Adam,M,"134 Cantebury Drive",11101,AdamMDutton@armyspy.com,Fairstionly,646-619-5013,186,112.8,1/21/1980,Mikrotechnic,064-76-1250
American,187,Wilson,Helen,G,"3624 Conaway Street",47561,HelenGWilson@armyspy.com,Mignate,812-328-7027,159,77.5,8/21/1957,"Integra Wealth Planners",314-28-5248
American,188,Lopez,James,S,"3415 Euclid Avenue",90017,JamesSLopez@fleckens.hu,Halseara,805-317-0988,180,92.3,3/19/1974,"National Hardgoods Distributors",606-74-9606
American,189,Smith,Manuel,D,"4723 Washburn Street",70802,ManuelDSmith@fleckens.hu,Knowelde,225-445-0413,182,82.1,6/13/1968,Anderson-Little,664-01-4716
American,190,Yeh,Greg,B,"4185 Fancher Drive",75218,GregBYeh@fleckens.hu,Comeat,214-320-6765,170,83.4,9/30/1975,"World of Fun",644-14-1167
American,191,Holt,Odessa,S,"3158 Edgewood Road",38117,OdessaSHolt@armyspy.com,Couchisem,901-242-5848,158,80.4,11/19/1963,"Noodle Kidoodle",758-01-0362
American,192,Boling,Ola,C,"3256 Hershell Hollow Road",37421,OlaCBoling@superrito.com,Sonst1967,423-991-4581,170,82.5,10/26/1967,Thompson,759-01-2174
American,193,Minard,Jess,K,"695 Stanton Hollow Road",02141,JessKMinard@superrito.com,Stak1953,781-537-7987,175,85.9,2/24/1953,"Affinity Investment Group",017-42-3581
American,194,Cowgill,Catherine,V,"1140 Rowes Lane",42103,CatherineVCowgill@gustr.com,Amensing1961,270-606-8320,159,74.6,11/12/1961,Grodins,402-61-8367
American,195,Vazquez,Linda,L,"281 Hurry Street",24012,LindaLVazquez@rhyta.com,Tionge,540-265-4502,173,84.4,12/25/1992,Wag's,696-03-8422
American,196,Marquez,Linda,W,"4540 South Street",79701,LindaWMarquez@jourrapide.com,Norted,432-816-6713,161,73.7,7/11/1950,"Laura Ashley",455-29-7648
American,197,Phillips,Nerissa,J,"1447 North Avenue",68405,NerissaJPhillips@armyspy.com,Inceire,402-761-2974,166,99.6,2/11/1963,"Superior Interactive",507-03-2138
American,198,Dwyer,Pamela,R,"3145 Melville Street",38301,PamelaRDwyer@jourrapide.com,Sters1982,731-422-5486,155,78.8,4/15/1982,"Source Club",415-47-7835
American,199,Potter,Jeffery,M,"369 Kerry Way",92614,JefferyMPotter@teleworm.us,Pell1934,562-786-0115,173,69.0,11/29/1934,"Big Apple",617-17-3242
American,200,Turner,Benita,B,"3279 Red Bud Lane",06095,BenitaBTurner@teleworm.us,Deall1934,860-966-6736,157,50.5,10/14/1934,Adaptaz,045-38-6826
American,201,Williams,Erica,R,"4512 Flanigan Oaks Drive",20741,EricaRWilliams@teleworm.us,Evicanciat,301-397-4897,152,99.4,5/26/1959,"The High Heelers",214-30-1198
American,202,White,Rose,M,"1347 Counts Lane",45214,RoseMWhite@superrito.com,Sonififf,859-993-1021,168,66.0,1/11/1942,"Steve & Barry's",404-31-4166
American,203,Morris,Loren,J,"4521 Oliverio Drive",67501,LorenJMorris@teleworm.us,Plaustand,620-665-4721,157,50.0,11/10/1941,Liberal,512-28-3229
American,204,Jeanlouis,Edgar,P,"1097 D Street",48302,EdgarPJeanlouis@superrito.com,Soply1943,586-506-6148,184,89.7,7/11/1943,"G.I. Joe's",370-76-7403
American,205,Norton,Ralph,E,"2404 Stadium Drive",01740,RalphENorton@gustr.com,Swer1940,508-241-0414,170,75.9,8/14/1940,"Suncoast Video",032-36-3631
American,206,Grenier,Amanda,P,"1192 Cherry Tree Drive",32207,AmandaPGrenier@dayrep.com,Theromend,904-313-8474,162,49.5,5/24/1990,"Fragrant Flower Lawn Services",261-01-2491
American,207,Johnson,Pat,K,"4452 Edington Drive",30075,PatKJohnson@rhyta.com,Wilet1974,678-795-4331,188,77.2,5/27/1974,"Canal Villere",255-44-2689
American,208,Robertson,Michael,G,"1906 Trainer Avenue",61262,MichaelGRobertson@armyspy.com,Bobstine,309-476-1930,187,68.9,3/6/1963,"Avant Garde Appraisal",345-48-8855
American,209,Goldfarb,Anna,X,"1643 Clair Street",76501,AnnaXGoldfarb@jourrapide.com,Restled,254-743-1740,153,61.9,6/1/1949,"Home Centers",456-74-7469
American,210,Whorton,Henry,T,"4903 Trails End Road",33301,HenryTWhorton@superrito.com,Thatimetat,954-318-8792,183,86.8,1/21/1978,"Newmark & Lewis",593-24-6222
American,211,Davis,Susan,R,"1200 Clifford Street",94612,SusanRDavis@armyspy.com,Dawlerento,510-628-0646,150,55.0,1/28/1937,"Lee Wards",552-31-3976
American,212,Choi,Randy,C,"3348 Shadowmar Drive",70118,RandyCChoi@teleworm.us,Oret1941,504-866-7294,175,76.8,5/23/1941,"Second Time Around",660-07-3187
American,213,Fisher,Mary,I,"3121 Cody Ridge Road",73942,MaryIFisher@rhyta.com,Thon1963,580-517-9519,164,88.6,8/11/1963,"Solution Realty",445-34-9828
American,214,Smalls,Randall,A,"714 Ferry Street",35816,RandallASmalls@cuvox.de,Broreart,256-721-0606,167,65.7,1/15/1999,"Creative Wealth",418-01-2727
American,215,Brennan,James,S,"685 Bartlett Avenue",48235,JamesSBrennan@fleckens.hu,Hinig1940,248-598-8568,171,96.4,4/13/1940,"KG Menswear",374-46-7436
American,216,Keese,Angela,J,"1935 Rosebud Avenue",72601,AngelaJKeese@cuvox.de,Doctou,870-416-9399,165,71.3,4/3/1964,"Desmonds Formal Wear",679-03-4602
American,217,Jamison,Thomas,D,"4322 Freedom Lane",93620,ThomasDJamison@teleworm.us,Wisideeple,209-392-8451,178,83.1,7/27/1990,"Parade of Shoes",561-68-0906
American,218,Crawford,Calvin,M,"88 Wines Lane",77002,CalvinMCrawford@fleckens.hu,Holt1936,832-381-8286,179,97.7,8/18/1936,"Mikro Designs",453-35-9996
American,219,Hamlin,Ruby,T,"2972 Duck Creek Road",94612,RubyTHamlin@armyspy.com,Sainglow,650-899-4854,161,81.6,12/23/1998,"Mars Music",562-54-3465
American,220,Bailey,Cara,J,"4767 Bee Street",49689,CaraJBailey@armyspy.com,Aggame1957,231-859-9470,162,98.2,3/19/1957,"Superior Appraisals",386-04-7961
American,221,Hunt,Bonnie,P,"4146 Murry Street",23503,BonniePHunt@einrot.com,Neas1988,757-480-0043,171,86.2,5/3/1988,"Henry's Hamburgers",226-82-8016
American,222,Chappelle,Mildred,R,"4182 Hurry Street",24011,MildredRChappelle@armyspy.com,Schanithems1962,540-278-9917,161,101.5,6/9/1962,"Hudson's MensWear",691-01-1732
American,223,Spence,Crystal,M,"2846 Golden Street",33056,CrystalMSpence@gustr.com,Struelf,305-623-1676,167,56.0,10/5/1982,"Chase Pitkin",266-31-4879
American,224,Goddard,Joshua,H,"716 Sweetwood Drive",80265,JoshuaHGoddard@einrot.com,Priuset,303-357-4362,182,98.2,11/22/1958,Stratagee,522-28-9096
American,225,Holoman,Becky,J,"2229 Morningview Lane",50208,BeckyJHoloman@dayrep.com,Youturicus,641-831-6180,156,63.1,9/23/1996,"Total Yard Management",485-62-0097
American,226,Auer,Lydia,F,"2050 Waldeck Street",75034,LydiaFAuer@armyspy.com,Muress,817-435-4555,168,49.8,6/15/1946,Prestiga-Biz,464-29-8111
American,227,Harper,Deborah,E,"221 Bingamon Road",44131,DeborahEHarper@armyspy.com,Throdgent,440-530-5021,173,82.1,10/12/1981,"L.L. Berger",273-62-1868
American,228,Reed,Mario,R,"702 Thompson Drive",94107,MarioRReed@cuvox.de,Carturent,510-478-1174,177,74.7,8/18/1973,"Helping Hand",625-38-2749
American,229,McClean,Jack,C,"4683 Jenna Lane",45245,JackCMcClean@rhyta.com,Paorat,513-947-5933,177,82.3,2/2/1979,"Grass Roots Yard Services",291-56-5569
American,230,Munsey,Carol,D,"2418 North Street",22901,CarolDMunsey@cuvox.de,Onated,434-995-7349,159,77.5,8/21/1981,"Landskip Yard Service",699-03-0148
American,231,White,Betty,P,"216 Rinehart Road",33025,BettyPWhite@teleworm.us,Pormed,786-395-8571,169,87.3,6/22/1955,Prestiga-Biz,263-26-4895
American,232,Greeson,Cecelia,J,"1286 Capitol Avenue",46923,CeceliaJGreeson@fleckens.hu,Hismain,765-564-8208,169,82.1,11/12/1945,"Earthworks Yard Maintenance",317-38-0479
American,233,Dean,Shanice,B,"1863 Luke Lane",73701,ShaniceBDean@teleworm.us,Parom1983,580-242-8957,155,82.1,8/30/1983,Quickbiz,446-05-9851
American,234,Knight,Jamie,K,"3010 Byers Lane",95661,JamieKKnight@superrito.com,Nerund,530-852-3110,167,78.8,3/1/1999,"Road Runner Lawn Services",573-78-6739
American,235,Lemasters,Peter,M,"3404 Pike Street",92128,PeterMLemasters@einrot.com,Guirair44,858-613-9081,173,79.1,2/23/1944,"Ideal Garden Management",556-80-6821
American,236,Perkins,Tommy,M,"3350 Elk Creek Road",30236,TommyMPerkins@cuvox.de,Fultakfard,770-472-0461,167,66.0,10/2/1941,"Asian Fusion",256-26-0352
American,237,Kramer,Alice,C,"3236 North Avenue",68025,AliceCKramer@armyspy.com,Thelismor,402-753-0205,172,75.6,9/4/1966,"Infinity Investment Plan",505-06-6337
American,238,Smith,Tony,R,"4518 Marshall Street",21838,TonyRSmith@dayrep.com,Muchend,410-623-6630,177,90.9,6/4/1955,"Frank's Nursery & Crafts",217-08-9943
American,239,Hall,Rosalie,C,"1090 Carriage Lane",43609,RosalieCHall@teleworm.us,Sirint,567-472-1749,175,93.4,10/19/1982,"The Fox and Hound ",284-34-0668
American,240,Gallagher,Nathan,T,"652 Tator Patch Road",60062,NathanTGallagher@gustr.com,Loquiall,312-916-2622,168,96.3,6/2/1974,"Asian Solutions",326-92-3286
American,241,Powell,Martha,M,"2185 Jett Lane",90040,MarthaMPowell@fleckens.hu,Gund1933,310-699-8539,161,93.2,3/8/1933,"Signa Air",620-92-4760
American,242,Beliveau,Richard,A,"3958 Weekley Street",78205,RichardABeliveau@superrito.com,Friltang,210-370-9424,172,107.1,8/13/1956,"Hughes & Hatcher",454-96-3381
American,243,Bane,Sean,D,"294 Simpson Street",61501,SeanDBane@armyspy.com,Actim1999,309-759-4516,171,80.8,5/3/1999,"Alladin's Lamp",346-02-7516
American,244,Smedley,Jennifer,D,"4209 Thompson Street",92649,JenniferDSmedley@einrot.com,Prolead,562-592-1502,170,84.6,5/17/1982,"Media Play",614-37-0641
American,245,Jacobs,Jean,R,"4420 Tator Patch Road",60457,JeanRJacobs@gustr.com,Whishor80,312-848-5127,168,85.8,11/24/1980,"Zephyr Investments",342-18-4814
American,246,Pacheco,Joel,M,"734 Bel Meadow Drive",92376,JoelMPacheco@rhyta.com,Hishossn,909-418-9183,168,93.0,10/10/1967,"Herman's World of Sporting Goods",572-36-2383
American,247,Harris,Michael,J,"4794 Ryder Avenue",98101,MichaelJHarris@armyspy.com,Tognoo,425-286-9365,167,89.2,6/30/1941,"Practi-Plan Mapping",537-32-5112
American,248,Murray,Keith,L,"3575 Eva Pearl Street",70775,KeithLMurray@superrito.com,Thedis,225-635-4357,167,109.3,7/10/1965,Stratagee,433-35-9266
American,249,Coleman,Pamela,J,"775 Saint Clair Street",39211,PamelaJColeman@fleckens.hu,Atmach,662-586-3034,164,71.2,5/9/1977,Merrymaking,427-50-4840
American,250,Hall,Edith,S,"689 Rhode Island Avenue",20200,EdithSHall@superrito.com,Prould,202-370-8155,158,51.6,9/11/1994,"id Boutiques",579-28-4253
American,251,McNutt,Marilyn,C,"4895 Villa Drive",46563,MarilynCMcNutt@rhyta.com,Nion1957,574-581-4383,161,83.9,12/18/1957,"Avant Garde Interior Designs",313-04-2231
American,252,Krawczyk,Christopher,M,"2618 Brookview Drive",77701,ChristopherMKrawczyk@fleckens.hu,Folen1968,409-396-0090,188,104.2,6/20/1968,"Foreman & Clark",627-92-8614
American,253,Foran,Helen,J,"2567 Carriage Court",90017,HelenJForan@jourrapide.com,Calwascame,760-428-6187,154,81.5,1/17/1945,"Nutri G",621-60-2871
American,254,Sanders,Robin,J,"4479 Custer Street",15522,RobinJSanders@teleworm.us,Alock1950,814-847-9811,171,70.4,8/15/1950,"Quality Realty Service",165-76-5399
American,255,Holstein,Jesse,F,"4457 Skips Lane",86301,JesseFHolstein@fleckens.hu,Hativeing,928-443-2577,170,75.6,1/25/1999,"Highland Appliance",600-79-7280
American,256,Anderson,Howard,V,"4742 Hillcrest Drive",98055,HowardVAnderson@einrot.com,Orde1949,253-304-1996,177,79.2,4/12/1949,"Pro Yard Services",533-31-7224
American,257,Small,Thomas,S,"2858 Maple Avenue",95204,ThomasSSmall@teleworm.us,Wifemely,209-281-6859,169,61.7,12/7/1942,"Honest Air Group",625-38-5436
American,258,Knowles,Robert,L,"2526 Confederate Drive",14456,RobertLKnowles@cuvox.de,Beepon,315-719-3909,167,95.4,3/5/1979,"J. K. Gill Company",070-10-0417
American,259,Shay,James,M,"2708 Wescam Court",89506,JamesMShay@dayrep.com,Glat1956,775-970-3975,180,76.1,7/19/1956,"Target Source",530-05-8226
American,260,Fitzgerald,Kathleen,C,"461 Juniper Drive",48607,KathleenCFitzgerald@dayrep.com,Youlgron,989-803-1622,162,72.8,3/12/1976,"Fit Tonic",372-52-8904
American,261,Turner,Elsie,W,"588 Wescam Court",01906,ElsieWTurner@einrot.com,Hoodmine,781-233-1074,160,54.8,2/19/1975,"Big Wheel",030-44-8260
American,262,Bangert,Erinn,R,"2017 Simons Hollow Road",18829,ErinnRBangert@armyspy.com,Wittleen,570-744-0224,158,54.3,4/22/1994,Furrow's,184-07-4862
American,263,Frank,Candace,A,"3750 Alpha Avenue",32202,CandaceAFrank@gustr.com,Liess1993,904-244-5520,158,98.8,5/7/1993,"Karl's Shoes",766-40-3429
American,264,French,Josie,M,"3976 Westwood Avenue",11021,JosieMFrench@teleworm.us,Cruldempan,516-829-5327,155,59.4,7/14/1992,"First Choice Garden Maintenance",105-92-2019
American,265,Gomes,Elizabeth,K,"176 Eagle Street",62996,ElizabethKGomes@superrito.com,Oncely1970,618-342-5203,169,96.4,8/19/1970,"Future Bright",336-56-7964
American,266,Bowman,James,H,"2124 Bicetown Road",10016,JamesHBowman@jourrapide.com,Thereshed1945,917-321-2903,174,88.4,6/29/1945,"Courtesy Hardware Store",132-54-2690
American,267,Cupples,Leona,P,"3664 Harter Street",47374,LeonaPCupples@superrito.com,Itimpoing,937-590-2211,173,51.6,8/20/1967,"Magna Solution",279-94-8457
American,268,Redman,Marguerite,D,"2159 Poling Farm Road",68114,MargueriteDRedman@gustr.com,Sornint,402-389-8444,166,92.3,4/23/1951,"Kinney Shoes",505-28-5434
American,269,Joseph,Emily,A,"23 Desert Broom Court",07070,EmilyAJoseph@superrito.com,Withey,201-691-0690,170,85.7,12/27/1936,Sambo's,146-14-7779
American,270,Guy,Joyce,M,"1038 Private Lane",31701,JoyceMGuy@cuvox.de,Thinscion,229-286-7482,165,85.4,11/28/1940,"Crazy Tiger",672-14-7988
American,271,Cox,Alisha,S,"1969 West Fork Street",59270,AlishaSCox@gustr.com,Bleme1981,406-433-7144,164,75.8,12/13/1981,"Gino's Hamburgers",516-25-1289
American,272,Watson,Edward,K,"3321 Payne Street",24343,EdwardKWatson@dayrep.com,Theactiones,276-728-6315,180,85.6,9/13/1953,"Allied City Stores",691-01-4206
American,273,Davis,Leonard,P,"4573 Tree Top Lane",19426,LeonardPDavis@jourrapide.com,Begry1993,610-244-8515,167,84.0,6/22/1993,Tweeter,171-01-6045
American,274,Brady,Felicia,W,"1852 Palmer Road",43215,FeliciaWBrady@cuvox.de,Equabill,614-658-1250,174,77.6,9/15/1980,"The Original House of Pies",281-40-7847
American,275,Calloway,Henry,M,"3179 Arron Smith Drive",96813,HenryMCalloway@superrito.com,Appirace,808-524-5314,177,99.3,10/24/1985,"Electronics Source",750-03-1788
American,276,Vanzant,Edward,S,"1817 Winding Way",02840,EdwardSVanzant@gustr.com,Therpecan,401-627-5734,186,98.6,8/21/1965,"Olson Electronics",038-30-5823
American,277,McKeever,Rosario,M,"1684 Whitetail Lane",75207,RosarioMMcKeever@jourrapide.com,Visely80,469-452-1704,185,63.9,2/6/1980,"Master Builder Design Services",465-23-1812
American,278,Marquez,Jonathan,F,"1618 Charla Lane",75038,JonathanFMarquez@cuvox.de,Pithe1946,972-756-3799,184,70.6,11/8/1946,"Pro Garden Management",464-38-8026
American,279,Norris,Donald,P,"3416 Coulter Lane",23222,DonaldPNorris@superrito.com,Adind1967,804-317-8397,174,86.9,6/5/1967,"Jitney Jungle",699-01-9238
American,280,Holstein,Maryjane,V,"2022 Del Dew Drive",20024,MaryjaneVHolstein@rhyta.com,Quie1942,301-828-7064,155,96.7,5/28/1942,Acuserv,213-82-7783
American,281,Fang,Maria,M,"1636 Rollins Road",82050,MariaMFang@teleworm.us,Younot,308-846-8563,167,100.9,12/14/1956,"Waccamaw's Homeplace",506-43-6349
American,282,Henderson,Gregory,M,"1099 Nicholas Street",66955,GregoryMHenderson@cuvox.de,Vincer,785-245-3234,172,85.5,1/19/1974,"Hugh M. Woods",513-96-5698
American,283,Ramirez,Laura,R,"4560 Calico Drive",99117,LauraRRamirez@dayrep.com,Famenig,509-636-9013,164,92.8,9/20/1964,Hoyden,539-50-9693
American,284,Smith,Flora,F,"1201 Flanigan Oaks Drive",20601,FloraFSmith@cuvox.de,Thood1955,301-374-1908,167,93.6,8/17/1955,Steinberg's,218-03-4651
American,285,Seder,Mary,C,"1336 Foley Street",33169,MaryCSeder@einrot.com,Dety1973,954-620-8760,155,79.3,4/1/1973,Mervyn's,768-12-8552
American,286,Stevens,Christina,M,"3622 Arbutus Drive",33043,ChristinaMStevens@superrito.com,Erepaing,305-872-7801,173,68.6,1/27/1998,"J. Riggings",768-10-5060
American,287,Hardy,Janice,T,"413 Browning Lane",13045,JaniceTHardy@superrito.com,Neon1971,607-758-3662,166,62.2,1/8/1971,"Singer Lumber",127-54-9839
American,288,Robertson,Deborah,R,"1988 Archwood Avenue",83001,DeborahRRobertson@rhyta.com,Thork1935,307-734-9883,167,76.0,9/20/1935,"Cut Rite Lawn Care",520-17-3515
American,289,Newbury,Elizabeth,J,"1460 Ocello Street",92111,ElizabethJNewbury@rhyta.com,Stateen,619-823-0421,157,79.3,9/9/1974,"Hills Supermarkets",569-95-2613
American,290,Hill,Matthew,J,"2535 Davis Place",45813,MatthewJHill@gustr.com,Glon1950,419-258-4467,174,63.5,8/18/1950,"Ernst Home Centers",279-10-2283
American,291,Bliss,Edith,R,"1015 Goldleaf Lane",07304,EdithRBliss@gustr.com,Fropered,201-547-8438,169,93.2,5/8/1962,"Kash n' Karry",137-05-1015
American,292,Fultz,Richard,S,"3304 Findley Avenue",58102,RichardSFultz@superrito.com,Ricite89,701-892-8390,181,82.8,1/31/1989,"Suadela Investment",501-31-9010
American,293,Hawkins,Derek,C,"4635 Quiet Valley Lane",91502,DerekCHawkins@cuvox.de,Preal1940,818-955-8971,179,69.5,10/2/1940,"Network Air",624-34-7313
American,294,Clapp,Henry,J,"3196 Euclid Avenue",93101,HenryJClapp@cuvox.de,Wheird,805-268-0793,179,87.1,11/28/1978,"Corinthian Designs",566-30-5047
American,295,Bird,Lynne,J,"2060 Hershell Hollow Road",37615,LynneJBird@jourrapide.com,Eassive,423-948-7021,159,67.5,8/16/1997,BASCO,758-01-4769
